player_id,name,country,registration_date,age,Total_Bets,Total_Stake,Average_Bet,Total_Payout,Win_Rate,Deposit,Withdrawal,Active_Days,Net_Revenue,Cluster,Segment
337,Stacey Massey,Chad,2025-01-08,21,54,5344.78,98.9774074074074,7865.98,0.4814814814814814,3430.21,628.58,54,2521.2,2,Regular Players
338,Amy Camacho,Switzerland,2025-09-15,38,67,7979.6,119.09850746268656,12273.08,0.4776119402985074,2621.61,1578.4299999999998,67,4293.48,3,Dormant Players
339,Jacob Martinez,Cote d'Ivoire,2023-08-06,43,47,5080.03,108.08574468085106,7463.43,0.4680851063829787,3473.59,1959.46,47,2383.4000000000005,2,Regular Players
340,Jeremy Coffey,Vanuatu,2025-03-26,32,48,5419.04,112.89666666666666,6715.49,0.4583333333333333,770.87,798.37,48,1296.4499999999998,2,Regular Players
341,Vincent Ryan,Nicaragua,2025-03-01,30,49,4749.82,96.93510204081632,5753.12,0.4285714285714285,1771.12,1659.69,49,1003.3000000000002,0,Casual Players
342,Amy George,Heard Island and McDonald Islands,2026-05-24,64,51,4481.77,87.87784313725491,6188.53,0.5686274509803921,2674.13,1345.4,51,1706.7599999999993,0,Casual Players
343,Justin Cummings,Morocco,2023-08-29,60,49,5359.8,109.38367346938776,7879.73,0.4489795918367347,2860.57,2135.55,49,2519.9299999999994,2,Regular Players
344,Darrell Ponce,Liechtenstein,2025-12-02,60,46,4113.2699999999995,89.41891304347826,6620.99,0.5217391304347826,3286.48,2962.4300000000003,46,2507.7200000000003,0,Casual Players
345,Jonathan Davis,Paraguay,2026-04-06,58,51,4913.48,96.3427450980392,5997.69,0.3333333333333333,3845.3,4652.4400000000005,51,1084.21,2,Regular Players
346,Brenda Le,Austria,2025-07-08,31,52,4582.27,88.12057692307692,5569.38,0.4423076923076923,2339.41,1690.09,52,987.1099999999996,2,Regular Players
347,Elijah Clark,Bouvet Island (Bouvetoya),2023-12-18,54,49,4269.84,87.1395918367347,5211.099999999999,0.4081632653061224,1112.45,1806.93,49,941.2599999999992,0,Casual Players
348,Rodney Mcbride,Trinidad and Tobago,2025-01-20,63,47,4025.61,85.65127659574469,6399.54,0.5531914893617021,3381.56,1260.54,47,2373.93,0,Casual Players
349,Jeanette Smith,Venezuela,2025-05-29,56,45,4439.81,98.66244444444445,7511.94,0.4888888888888889,1146.4299999999998,458.73,45,3072.13,0,Casual Players
350,Kenneth Mitchell,Burundi,2024-12-01,42,39,4172.88,106.99692307692308,4668.38,0.4358974358974359,995.16,1632.65,39,495.5,0,Casual Players
351,Kelly Stokes,North Macedonia,2026-07-16,61,47,4901.38,104.28468085106384,8306.09,0.5319148936170213,2969.39,3688.68,47,3404.71,1,VIP Players
352,Bob Walker,Martinique,2023-08-10,20,42,4467.87,106.37785714285714,7964.22,0.6190476190476191,1665.13,4898.57,42,3496.3500000000004,1,VIP Players
353,Monica Anderson,Vanuatu,2025-11-27,33,47,4804.44,102.22212765957444,8431.74,0.6170212765957447,6126.58,2977.3199999999997,47,3627.3,1,VIP Players
354,Denise Day,Northern Mariana Islands,2024-05-28,62,48,4717.3,98.27708333333334,10042.18,0.6041666666666666,528.96,3131.35,48,5324.88,1,VIP Players
355,Natasha Taylor,Vietnam,2025-02-16,45,57,5494.66,96.39754385964912,8408.2,0.4736842105263157,501.81,2304.67,57,2913.540000000001,2,Regular Players
356,Eduardo Salas,Bermuda,2025-06-22,45,57,6247.99,109.6138596491228,9975.53,0.5964912280701754,4403.11,761.4200000000001,57,3727.540000000001,3,Dormant Players
357,Kevin Jones,Guatemala,2026-06-26,60,59,5990.46,101.53322033898306,8827.73,0.423728813559322,3520.6499999999996,2796.9700000000003,59,2837.2699999999995,3,Dormant Players
358,Robert Harris,Panama,2026-01-07,22,42,4143.59,98.65690476190476,6704.55,0.5,3321.19,1777.82,42,2560.96,0,Casual Players
359,Scott Lambert,Panama,2024-02-08,55,40,3734.64,93.366,7182.61,0.675,1261.53,4075.3,40,3447.97,1,VIP Players
360,Richard Kelly,Vanuatu,2025-07-09,54,57,5911.03,103.70228070175438,8950.2,0.5087719298245614,258.07,1682.14,57,3039.170000000001,3,Dormant Players
361,Christopher Weiss,Central African Republic,2026-05-30,56,47,4884.34,103.92212765957449,9248.72,0.5531914893617021,1342.35,2275.61,47,4364.379999999999,1,VIP Players
362,Melissa Glover,Ethiopia,2025-09-27,37,49,4336.9800000000005,88.50979591836736,3434.77,0.4081632653061224,2935.89,2111.86,49,-902.2100000000004,0,Casual Players
363,Brian Yang,Maldives,2025-07-24,32,40,3821.27,95.53175,3785.04,0.35,1031.11,3372.32,40,-36.23000000000002,0,Casual Players
364,Lori Price,Pitcairn Islands,2025-03-13,51,50,5365.79,107.3158,6940.64,0.42,949.58,2422.9,50,1574.8500000000004,2,Regular Players
365,Colleen Crosby,Saint Helena,2024-12-16,40,47,4439.49,94.45723404255318,6783.31,0.5319148936170213,1391.41,2054.83,47,2343.8200000000006,0,Casual Players
366,Michael Guzman,Singapore,2025-10-31,45,60,5990.32,99.83866666666668,8505.5,0.4833333333333333,2805.7,793.36,60,2515.1800000000003,3,Dormant Players
367,Jay Gonzalez,Guatemala,2025-09-08,20,53,5857.2699999999995,110.51452830188678,8213.6,0.4716981132075472,1834.31,2685.8,53,2356.330000000001,2,Regular Players
368,Jacob Sanders,Thailand,2025-07-12,31,42,4043.65,96.27738095238097,6439.41,0.5,3101.98,348.6,42,2395.76,0,Casual Players
369,Thomas Fox,Bolivia,2023-10-26,50,40,4277.23,106.93075,4270.13,0.375,5110.14,3434.9,40,-7.099999999999454,0,Casual Players
370,Paul Murray,Indonesia,2024-07-29,42,60,6757.37,112.62283333333332,11216.47,0.5166666666666667,4668.47,1561.89,60,4459.099999999999,3,Dormant Players
371,Travis Walton,Gabon,2023-12-26,40,59,6826.01,115.69508474576271,10163.2,0.5084745762711864,1863.42,1724.56,59,3337.1900000000005,3,Dormant Players
372,Jessica Hart,South Africa,2024-05-24,20,55,5852.63,106.41145454545456,11252.16,0.5818181818181818,2379.0,1848.5,55,5399.53,3,Dormant Players
373,Justin Walker,Myanmar,2026-06-24,57,50,5457.93,109.1586,7736.43,0.44,2848.54,2506.77,50,2278.5,2,Regular Players
374,Debra Morales,Venezuela,2026-04-26,22,55,6125.19,111.3670909090909,9678.59,0.509090909090909,1871.27,1456.48,55,3553.4000000000005,3,Dormant Players
375,Mary Hill,Iceland,2024-02-27,23,41,3713.93,90.58365853658536,4778.9,0.4390243902439024,3802.75,3970.41,41,1064.9699999999998,0,Casual Players
376,Shawn Mcneil,Singapore,2023-11-11,41,48,5145.5599999999995,107.19916666666666,7609.58,0.5208333333333334,573.52,2162.97,48,2464.0200000000004,1,VIP Players
377,Catherine Hayes,Cyprus,2025-06-21,29,38,3583.69,94.30763157894737,4960.97,0.4210526315789473,1105.17,3335.83,38,1377.2800000000002,0,Casual Players
378,Damon Anderson,San Marino,2026-01-29,49,54,5129.9,94.99814814814816,7930.37,0.5555555555555556,1804.67,1701.86,54,2800.4700000000003,2,Regular Players
379,Kyle Higgins,Kiribati,2026-01-12,46,36,3932.67,109.24083333333334,7259.49,0.5833333333333334,1806.5,2570.56,36,3326.8199999999997,1,VIP Players
380,Jeffrey Davis,Lebanon,2024-02-27,48,55,5773.22,104.96763636363636,8764.92,0.4909090909090909,3418.65,1600.1,55,2991.7,3,Dormant Players
381,Wendy Pacheco,Sierra Leone,2024-04-15,47,63,5947.32,94.40190476190476,9895.56,0.492063492063492,4689.73,1937.73,63,3948.24,3,Dormant Players
382,Christopher Turner,Saint Vincent and the Grenadines,2025-08-21,40,50,5094.04,101.8808,9231.89,0.54,2114.71,2792.74,50,4137.849999999999,1,VIP Players
383,Matthew Foster,Haiti,2026-04-01,35,55,5685.21,103.36745454545456,8710.17,0.5636363636363636,2347.05,3204.2200000000003,55,3024.96,3,Dormant Players
384,Ann Benjamin MD,Fiji,2024-05-28,18,58,5963.4,102.81724137931032,9541.36,0.6206896551724138,3927.62,1237.9499999999998,58,3577.960000000001,3,Dormant Players
385,Joseph Tran,Saint Lucia,2025-04-12,54,52,5242.78,100.82269230769232,8835.19,0.5384615384615384,3189.84,2291.4,52,3592.4100000000008,1,VIP Players
386,Debra Peck,Namibia,2023-10-04,45,45,3896.91,86.598,5684.43,0.4888888888888889,936.75,2482.39,45,1787.5200000000004,0,Casual Players
387,Casey Vance,Tajikistan,2025-11-10,39,39,3459.47,88.70435897435897,5339.51,0.5897435897435898,1565.06,3301.28,39,1880.0400000000004,0,Casual Players
388,Clarence Nelson,Martinique,2024-04-27,32,52,5152.67,99.08980769230767,7401.65,0.5,3060.33,1751.17,52,2248.9799999999996,2,Regular Players
389,Lisa Williams,South Africa,2023-11-28,23,50,5425.09,108.5018,7631.67,0.48,4245.53,3364.71,50,2206.58,2,Regular Players
390,Robert Scott,Barbados,2023-07-19,59,40,3663.29,91.58225,7022.9,0.5,3072.6,1773.15,40,3359.6099999999997,0,Casual Players
391,Jaime Morrow,Nigeria,2025-05-08,19,49,4637.34,94.6395918367347,6971.25,0.4693877551020408,2354.4,3090.5,49,2333.91,2,Regular Players
392,Dana Aguilar,Antigua and Barbuda,2024-01-14,22,45,5148.16,114.40355555555556,9657.9,0.5777777777777777,2193.05,3882.09,45,4509.74,1,VIP Players
393,Brady Stevens,Burkina Faso,2025-07-29,52,50,5177.17,103.5434,10867.07,0.56,2804.19,1705.94,50,5689.9,1,VIP Players
394,Nathan Todd,Antigua and Barbuda,2024-12-10,43,52,5589.87,107.4975,9853.88,0.5,1471.98,2984.08,52,4264.009999999999,3,Dormant Players
395,Lori Knight,Tunisia,2025-11-12,22,43,3906.11,90.83976744186047,5818.38,0.5116279069767442,3551.46,3694.51,43,1912.27,0,Casual Players
396,Elizabeth Pennington,Benin,2025-05-19,54,48,5093.95,106.12395833333332,6468.86,0.4166666666666667,3938.9,2620.9,48,1374.91,2,Regular Players
397,Charles Mclaughlin,Iran,2024-02-27,32,65,5797.19,89.18753846153845,6278.1,0.4153846153846154,562.72,1261.03,65,480.9100000000008,2,Regular Players
398,Debbie Alvarez,Cook Islands,2026-03-13,23,57,5113.67,89.71350877192982,8740.4,0.5614035087719298,2033.18,1772.46,57,3626.73,3,Dormant Players
399,Shane Perez,Bhutan,2025-07-13,52,51,5427.82,106.4278431372549,8453.84,0.4313725490196078,1889.89,840.05,51,3026.0200000000004,2,Regular Players
400,Linda Davis,Haiti,2023-12-24,63,54,5344.54,98.97296296296297,8729.07,0.4629629629629629,1899.33,873.31,54,3384.5299999999997,2,Regular Players
401,Donna Wade,Malaysia,2023-11-10,20,42,4921.14,117.17,7783.72,0.4761904761904761,1301.05,3900.99,42,2862.58,1,VIP Players
402,Mary Jacobson,Georgia,2024-09-03,41,42,4204.89,100.1164285714286,7607.719999999999,0.5476190476190477,2951.04,1945.69,42,3402.829999999999,1,VIP Players
403,Matthew Ball,Malawi,2025-12-21,62,56,6006.01,107.25017857142858,10417.05,0.5,2340.53,1806.91,56,4411.039999999999,3,Dormant Players
404,Blake Alvarez,Solomon Islands,2025-06-05,57,51,4951.38,97.08588235294118,6956.62,0.5686274509803921,2244.1,3995.78,51,2005.24,1,VIP Players
405,Marcus Howard,Macao,2026-06-05,45,41,3634.87,88.65536585365854,3865.02,0.4634146341463415,1778.38,2213.37,41,230.1500000000001,0,Casual Players
406,Christine Smith,Guadeloupe,2025-09-20,50,49,4876.09,99.51204081632652,10354.86,0.6326530612244898,489.56,4564.29,49,5478.77,1,VIP Players
407,Robert Ford,Zimbabwe,2024-11-25,54,59,6403.6,108.535593220339,8254.25,0.4745762711864407,5844.36,4199.97,59,1850.6499999999996,3,Dormant Players
408,Roger Hays,Falkland Islands (Malvinas),2025-08-09,36,43,4775.6,111.06046511627908,8213.64,0.5581395348837209,4115.72,3071.23,43,3438.039999999999,1,VIP Players
409,Whitney Lopez,Romania,2026-07-16,50,53,5822.84,109.86490566037736,8037.1,0.4528301886792453,5436.85,2627.4,53,2214.26,2,Regular Players
410,Dana Massey,Ghana,2024-07-28,31,38,3751.49,98.72342105263158,4772.74,0.4473684210526316,1836.37,1287.45,38,1021.25,0,Casual Players
411,Michael Ellison,Holy See (Vatican City State),2026-06-20,36,49,4857.47,99.13204081632654,7236.44,0.4693877551020408,2347.56,2670.31,49,2378.9699999999993,2,Regular Players
412,Thomas Campbell DDS,Russian Federation,2026-06-25,41,48,4475.2699999999995,93.23479166666664,8113.11,0.5416666666666666,2973.12,2660.91,48,3637.84,1,VIP Players
413,Linda Shaw,Saint Vincent and the Grenadines,2025-08-06,36,53,5500.11,103.77566037735848,11262.26,0.6226415094339622,2576.46,3381.84,53,5762.150000000001,3,Dormant Players
414,James Harris,Djibouti,2024-11-27,60,55,5214.02,94.80036363636364,8353.7,0.509090909090909,1536.52,1866.54,55,3139.6800000000003,2,Regular Players
415,Samuel Simmons,Burkina Faso,2024-04-04,57,60,6388.19,106.46983333333333,11043.19,0.5166666666666667,1151.45,940.32,60,4655.000000000001,3,Dormant Players
416,Sherry Estrada,Grenada,2025-06-26,25,52,5386.34,103.58346153846152,5972.73,0.3653846153846153,2117.71,3187.31,52,586.3899999999994,2,Regular Players
417,Megan Drake,Zambia,2026-03-24,58,48,5383.92,112.165,7526.58,0.4583333333333333,1997.28,1271.21,48,2142.66,2,Regular Players
418,Monica Grant,Dominica,2026-03-05,48,53,5408.33,102.04396226415096,4691.37,0.3584905660377358,1202.81,1383.64,53,-716.96,2,Regular Players
419,Jonathan Atkinson,Poland,2023-10-04,37,59,6256.46,106.04169491525424,10100.87,0.5423728813559322,3186.18,2838.26,59,3844.4100000000008,3,Dormant Players
420,Michael Scott,Croatia,2025-06-08,41,50,4810.35,96.207,6895.78,0.48,1418.51,2196.54,50,2085.4299999999994,2,Regular Players
421,Jason Willis,Namibia,2023-08-25,46,40,3983.48,99.587,8001.73,0.6,2306.15,2577.71,40,4018.250000000001,1,VIP Players
422,Katelyn Browning,Mexico,2025-07-07,45,56,4904.79,87.58553571428571,4915.14,0.3392857142857143,642.09,2740.02,56,10.350000000000364,2,Regular Players
423,Amber Frey,Norfolk Island,2024-07-07,45,50,5116.5,102.33,10097.75,0.6,2729.1,1870.27,50,4981.25,1,VIP Players
424,Mark Howard,Slovakia (Slovak Republic),2026-05-10,54,54,4818.73,89.23574074074074,6818.65,0.5185185185185185,2294.4700000000003,2592.76,54,1999.92,2,Regular Players
425,Debra Pierce,Latvia,2024-05-09,30,51,5672.97,111.23470588235294,11120.33,0.5098039215686274,1880.05,2206.59,51,5447.36,3,Dormant Players
426,Anthony Davis,American Samoa,2023-10-31,57,47,4185.49,89.05297872340425,5356.7300000000005,0.4680851063829787,3247.43,2730.6000000000004,47,1171.2400000000007,0,Casual Players
427,Stephanie Turner,Brunei Darussalam,2024-08-24,37,54,6273.46,116.1751851851852,11271.44,0.5370370370370371,913.74,1950.13,54,4997.9800000000005,3,Dormant Players
428,William Vaughn,Qatar,2024-03-26,54,47,5321.45,113.22234042553193,6854.95,0.4042553191489361,1419.77,2137.0,47,1533.5,2,Regular Players
429,Erika Aguilar,Ukraine,2024-06-05,34,46,4884.9,106.19347826086955,8549.48,0.6086956521739131,2321.91,1267.66,46,3664.58,1,VIP Players
430,Aaron Lee,Guernsey,2024-07-26,53,41,4836.88,117.97268292682926,8786.65,0.5365853658536586,1791.62,825.63,41,3949.769999999999,1,VIP Players
431,Mary Stein,Cambodia,2026-01-10,31,51,4988.35,97.81078431372548,9763.93,0.5686274509803921,2035.35,1624.14,51,4775.58,1,VIP Players
432,Stephanie Martin,Isle of Man,2026-02-12,34,49,4957.37,101.1708163265306,8390.23,0.5918367346938775,2817.3,3412.69,49,3432.8599999999997,1,VIP Players
433,Brittany Harris,Cape Verde,2024-02-07,62,55,6327.06,115.03745454545457,12025.84,0.5818181818181818,4062.64,2882.54,55,5698.78,3,Dormant Players
434,Michelle Mckenzie,Honduras,2023-07-30,64,44,3892.06,88.45590909090909,5151.04,0.4772727272727273,2798.72,629.1899999999999,44,1258.98,0,Casual Players
435,Sara Keller,Korea,2023-09-19,65,51,4932.21,96.71,9111.16,0.5882352941176471,2948.15,2325.45,51,4178.95,1,VIP Players
436,Ashley Massey,North Macedonia,2026-01-13,31,49,5002.31,102.08795918367348,9658.49,0.5510204081632653,3964.83,805.0899999999999,49,4656.179999999999,1,VIP Players
437,Nicole Douglas,Andorra,2024-12-10,28,52,5110.68,98.2823076923077,10161.43,0.5192307692307693,1449.75,2058.05,52,5050.75,1,VIP Players
438,Mrs. Elizabeth Farmer,Cyprus,2023-12-13,56,54,5424.98,100.4625925925926,5869.97,0.3518518518518518,2713.89,3223.41,54,444.9900000000007,2,Regular Players
439,Linda Yu,San Marino,2025-12-17,50,40,3649.42,91.2355,6517.96,0.475,2465.73,1022.09,40,2868.54,0,Casual Players
440,Mary Gillespie,Tajikistan,2026-04-09,25,54,4704.04,87.11185185185185,5953.29,0.4814814814814814,2498.2200000000003,1728.82,54,1249.25,2,Regular Players
441,Mary Holden MD,Andorra,2026-06-24,40,51,5163.63,101.24764705882352,8002.56,0.4509803921568627,247.89,5427.03,51,2838.9299999999994,2,Regular Players
442,Brandon Guerrero,Sudan,2026-05-25,44,40,4229.59,105.73975,6612.36,0.375,3292.35,2430.9700000000003,40,2382.7699999999995,0,Casual Players
443,Randy Brady,Tunisia,2026-05-11,28,44,4160.49,94.5565909090909,6285.96,0.4772727272727273,1927.86,724.7,44,2125.4700000000003,0,Casual Players
444,Timothy Simmons,Guadeloupe,2024-01-24,47,50,4802.43,96.0486,6633.3,0.4,4810.38,232.44,50,1830.87,2,Regular Players
445,Lauren Adams,Sri Lanka,2023-10-27,60,52,4881.41,93.87326923076922,7074.25,0.4423076923076923,2299.75,1748.35,52,2192.84,2,Regular Players
446,Lisa Escobar,Slovenia,2024-03-03,63,50,5216.13,104.3226,7049.38,0.46,2121.36,5510.99,50,1833.25,2,Regular Players
447,Edwin Kim,Sri Lanka,2024-06-12,23,60,6365.32,106.08866666666668,10333.96,0.5,1867.48,988.85,60,3968.6399999999994,3,Dormant Players
448,Brandon Burns,United Kingdom,2025-10-26,62,46,4513.81,98.12630434782608,7604.01,0.5,3167.82,5303.6,46,3090.2,1,VIP Players
449,Christine Hart,Uruguay,2024-07-28,59,40,3889.77,97.24425,7417.98,0.575,703.56,2031.34,40,3528.2099999999996,1,VIP Players
450,Mary Andrews,Paraguay,2026-05-10,40,53,5267.29,99.38283018867924,9698.21,0.5660377358490566,1651.55,5632.95,53,4430.920000000001,1,VIP Players
451,Joseph Kemp,Grenada,2025-08-27,19,51,4976.17,97.57196078431372,7084.68,0.5098039215686274,3498.87,4312.74,51,2108.51,2,Regular Players
452,Madison Green,Spain,2026-02-08,58,51,5640.39,110.5958823529412,9006.07,0.5294117647058824,3962.89,3365.25,51,3365.6799999999994,3,Dormant Players
453,Amber Aguirre,Seychelles,2025-08-30,29,47,4402.56,93.67148936170214,5457.7,0.425531914893617,3973.68,1598.28,47,1055.1399999999994,0,Casual Players
454,Jessica Sweeney,United States of America,2026-04-18,34,52,5094.21,97.96557692307692,7347.25,0.5,3779.03,2830.05,52,2253.04,2,Regular Players
455,Aaron Mccarthy,French Southern Territories,2025-02-08,26,52,5268.64,101.32,8826.09,0.5,2521.7200000000003,3100.43,52,3557.45,1,VIP Players
456,Mark Martin,Cote d'Ivoire,2025-09-27,43,42,3307.93,78.7602380952381,3800.0,0.4285714285714285,2056.5,2299.7,42,492.07000000000016,0,Casual Players
457,Karen Brown,Rwanda,2025-10-25,30,48,4828.53,100.594375,10695.22,0.625,186.55,1088.05,48,5866.69,1,VIP Players
458,Douglas Lewis,Guinea-Bissau,2025-09-23,35,51,5126.59,100.52137254901962,7489.79,0.4901960784313725,3174.72,2016.23,51,2363.2,2,Regular Players
459,Wendy Adams,Bulgaria,2024-04-22,62,53,5562.889999999999,104.96018867924528,8685.03,0.5471698113207547,4132.58,3028.84,53,3122.1400000000012,3,Dormant Players
460,Leah Holt,Holy See (Vatican City State),2023-11-16,24,53,4726.07,89.17113207547169,6633.22,0.4716981132075472,1336.17,3135.88,53,1907.1500000000003,2,Regular Players
461,Justin Lee,Grenada,2025-08-11,49,56,5499.37,98.20303571428572,10374.94,0.6428571428571429,1952.86,897.1800000000001,56,4875.570000000001,3,Dormant Players
462,Natalie Thomas,Cyprus,2025-08-02,49,52,6266.05,120.50096153846154,10446.96,0.4807692307692308,1127.67,5253.54,52,4180.910000000001,3,Dormant Players
463,Rhonda Navarro,Thailand,2023-10-25,19,61,6538.51,107.18868852459016,11215.32,0.5245901639344263,3102.93,2883.68,61,4676.8099999999995,3,Dormant Players
464,Dr. John Kelly,Pakistan,2025-06-20,18,49,5183.38,105.78326530612244,9600.81,0.5306122448979592,3303.3199999999997,3177.94,49,4417.429999999999,1,VIP Players
465,Caitlyn Watts,Svalbard & Jan Mayen Islands,2025-02-15,42,60,6198.8,103.31333333333332,9502.39,0.45,335.21,1803.81,60,3303.5899999999992,3,Dormant Players
466,Kyle Johnson,Guadeloupe,2025-08-19,23,56,5367.0599999999995,95.84035714285712,8865.13,0.5178571428571429,910.69,2949.9700000000003,56,3498.0699999999997,3,Dormant Players
467,Adam Allen,Oman,2026-06-21,24,57,5375.42,94.30561403508771,7092.2699999999995,0.5087719298245614,3522.02,1875.45,57,1716.8499999999997,2,Regular Players
468,Tammie Hodges,Nauru,2025-07-05,37,46,4312.66,93.75347826086956,6291.24,0.5434782608695652,1899.51,846.62,46,1978.58,0,Casual Players
469,Annette Marshall,Colombia,2025-03-11,24,56,5442.68,97.1907142857143,9057.79,0.5535714285714286,2515.87,2511.4,56,3615.1100000000006,3,Dormant Players
470,Taylor Adams,Sri Lanka,2025-05-05,57,57,6497.81,113.99666666666668,12440.2,0.543859649122807,2652.2200000000003,781.4200000000001,57,5942.39,3,Dormant Players
471,Rachel Mclaughlin,Suriname,2024-08-25,48,54,5035.16,93.2437037037037,9389.6,0.5,2510.01,1588.78,54,4354.4400000000005,3,Dormant Players
472,Paul Lopez,Belarus,2026-03-19,64,37,3303.71,89.28945945945947,6159.02,0.5675675675675675,2345.31,3401.59,37,2855.3100000000004,0,Casual Players
473,Adrian Nelson,Niger,2023-07-31,43,58,5676.62,97.87275862068964,5933.56,0.4310344827586206,2974.33,957.94,58,256.9400000000005,2,Regular Players
474,Paul Mccall,Sri Lanka,2024-08-30,20,62,6513.59,105.05790322580646,8619.53,0.4677419354838709,928.69,3204.11,62,2105.9400000000005,3,Dormant Players
475,Raymond Mills,Finland,2024-02-18,22,34,3670.68,107.96117647058824,5068.22,0.5588235294117647,2553.54,2003.86,34,1397.5400000000004,0,Casual Players
476,Cindy Miller,Aruba,2024-09-21,55,38,3526.4700000000003,92.80184210526316,5318.1900000000005,0.4473684210526316,2076.94,3425.9700000000003,38,1791.7200000000005,0,Casual Players
477,Sean Richardson,Honduras,2023-10-29,40,53,5203.41,98.17754716981132,8346.78,0.490566037735849,1577.47,1333.63,53,3143.370000000001,2,Regular Players
478,Sabrina Black,Costa Rica,2025-07-29,30,63,6099.89,96.8236507936508,8827.07,0.4603174603174603,2728.5,2893.26,63,2727.1799999999994,3,Dormant Players
479,John Flores,Japan,2024-07-17,63,44,4452.99,101.20431818181818,5082.06,0.4545454545454545,3126.49,2349.69,44,629.0700000000006,0,Casual Players
480,Justin Lam,Nauru,2026-01-08,61,53,5946.43,112.1967924528302,10317.33,0.5094339622641509,3582.1600000000003,1607.64,53,4370.9,3,Dormant Players
481,Eric Garcia,Italy,2025-03-07,51,63,5562.77,88.29793650793651,9190.73,0.492063492063492,728.93,3275.15,63,3627.959999999999,3,Dormant Players
482,Troy Allison,Haiti,2026-04-21,58,44,3375.66,76.71954545454545,6664.06,0.5681818181818182,2766.26,1421.31,44,3288.4000000000005,0,Casual Players
483,Troy Butler,Seychelles,2025-02-03,31,56,5630.77,100.5494642857143,8088.13,0.5178571428571429,1969.09,1656.31,56,2457.3599999999997,2,Regular Players
484,Samuel Wilson,Belarus,2024-08-18,25,52,5215.75,100.3028846153846,9731.03,0.6538461538461539,1308.94,2528.55,52,4515.280000000001,1,VIP Players
485,Jennifer Smith,Thailand,2026-02-12,25,50,4857.03,97.1406,10607.12,0.56,799.03,3421.98,50,5750.090000000001,1,VIP Players
486,Tina Thomas,Portugal,2025-02-15,40,52,5010.23,96.35057692307691,7621.860000000001,0.4615384615384615,1216.32,1113.28,52,2611.630000000001,2,Regular Players
487,Larry Roberts,Somalia,2023-09-11,32,56,5901.25,105.37946428571428,11142.42,0.5892857142857143,2662.34,2317.45,56,5241.17,3,Dormant Players
488,Courtney Solomon,Belarus,2025-02-20,26,51,5474.2300000000005,107.33784313725492,8170.07,0.4509803921568627,709.6,3211.94,51,2695.8399999999992,2,Regular Players
489,Edward Edwards,Saint Pierre and Miquelon,2024-01-24,41,58,6135.89,105.79120689655171,6058.08,0.3620689655172414,2893.22,4081.96,58,-77.8100000000004,2,Regular Players
490,Kelsey Bryant,Zambia,2023-11-24,58,62,6583.94,106.19258064516129,11176.72,0.5483870967741935,4558.55,4315.01,62,4592.78,3,Dormant Players
491,Kathy Lewis,South Georgia and the South Sandwich Islands,2025-03-25,50,44,5144.63,116.92340909090908,9080.11,0.5227272727272727,2195.98,2548.59,44,3935.480000000001,1,VIP Players
492,Mary Hernandez,Egypt,2023-08-20,41,45,4583.48,101.8551111111111,7761.18,0.5555555555555556,2984.64,2476.39,45,3177.7000000000007,1,VIP Players
493,Glen Peterson,French Guiana,2024-11-15,54,53,6389.29,120.55264150943395,10995.24,0.490566037735849,2610.6099999999997,1370.25,53,4605.95,3,Dormant Players
494,Richard Ramos,Tuvalu,2026-05-23,63,56,5667.39,101.20339285714286,10228.92,0.5178571428571429,2868.29,1386.74,56,4561.53,3,Dormant Players
495,David Hill,Afghanistan,2025-05-13,33,43,4466.78,103.8786046511628,7767.280000000001,0.5348837209302325,4658.11,4731.28,43,3300.500000000001,1,VIP Players
496,Lauren Davies,Falkland Islands (Malvinas),2024-08-23,56,45,4320.25,96.00555555555556,5142.95,0.4888888888888889,2701.3,2299.67,45,822.6999999999998,0,Casual Players
497,Sheri Dorsey,Nauru,2026-06-02,53,54,5789.08,107.2051851851852,9256.94,0.5,1759.54,1602.24,54,3467.8600000000006,3,Dormant Players
498,James Lucas,Chile,2024-01-17,40,54,5041.85,93.3675925925926,5382.37,0.4814814814814814,1930.24,1586.65,54,340.5199999999995,2,Regular Players
499,Valerie Clarke,Belize,2024-07-04,62,50,5644.07,112.8814,10777.85,0.6,3260.29,2050.93,50,5133.780000000001,3,Dormant Players
500,Daryl Howard,Comoros,2023-07-17,63,65,5908.99,90.90753846153846,10444.9,0.6,5156.78,1050.02,65,4535.91,3,Dormant Players
501,Charles Ibarra,Venezuela,2024-08-24,22,53,5895.34,111.23283018867924,7262.5,0.4150943396226415,4229.65,4935.09,53,1367.16,2,Regular Players
502,James Johnson,Honduras,2023-10-01,32,32,3285.2,102.6625,6308.650000000001,0.59375,3129.95,4028.67,32,3023.4500000000007,0,Casual Players
503,Lucas Edwards,Estonia,2026-03-20,43,54,5267.66,97.54925925925926,6683.85,0.4814814814814814,3557.5,4436.38,54,1416.1900000000005,2,Regular Players
504,Richard Mack,Timor-Leste,2024-09-23,28,49,3965.43,80.92714285714285,7573.46,0.5102040816326531,2493.0,1830.88,49,3608.03,0,Casual Players
505,Valerie Webb,Tokelau,2024-07-26,29,51,5548.16,108.78745098039217,9716.95,0.5490196078431373,1598.44,4036.36,51,4168.790000000001,1,VIP Players
506,John Bishop,Qatar,2023-12-03,21,46,5084.91,110.54152173913045,6263.17,0.5,1679.71,2668.0,46,1178.2600000000002,2,Regular Players
